feature,original_feature_value,preprocessed_feature_value,ebm_contribution_log_odds,lower_bound,upper_bound,transformation_note
int_rate,23.0075,2.0925700647045007,0.10540252079131791,0.09112200008494632,0.1196830414976895,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,23.1425,2.1214195894383243,0.061046419087530064,0.02287773263043487,0.09921510554462526,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,23.3275,2.1609541233328233,0.023583615148707063,0.005738276704640215,0.04142895359277391,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,23.44,2.184995393944343,0.013799279819070413,-0.001066259139179855,0.02866481877732068,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,23.63,2.2255984287549095,0.016144004068227746,0.0022872022881869174,0.030000805848268575,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,23.872500000000002,2.2774207231841856,0.17759790028536915,0.14823240603151228,0.20696339453922602,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,23.9925,2.3030647451698067,0.20173443471000502,0.1726111863117942,0.23085768310821583,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,24.064999999999998,2.318558008452786,0.15911340401025556,0.11713148160481456,0.20109532641569655,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,24.294999999999998,2.367709050591893,0.15911340401025556,0.11713148160481456,0.20109532641569655,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,24.502499999999998,2.412051838608696,0.05309917872220829,0.03410833009874653,0.07209002734567005,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,24.677500000000002,2.4494493706710605,0.060485426859212536,0.0418683243389707,0.07910252937945438,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,24.8925,2.4953949100619646,0.06646142329033214,0.04923259667818211,0.08369024990248217,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,24.99,2.5162306779252814,0.13823272565259026,0.12571636692405747,0.15074908438112306,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,25.284999999999997,2.579272231973267,0.15443357124118864,0.1260628995662495,0.1828042429161278,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,25.6325,2.6535330456399615,0.15716625400083895,0.129774132073397,0.1845583759282809,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,25.770000000000003,2.682916820831819,0.15716625400083895,0.129774132073397,0.1845583759282809,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,25.814999999999998,2.6925333290764266,0.16063686376794623,0.13292348800512455,0.1883502395307679,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,25.924999999999997,2.7160403492299126,0.22192925791887178,0.20925223746392252,0.23460627837382103,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,26.1475,2.7635886399949183,0.23912498544075117,0.22108855914998551,0.2571614117315168,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
int_rate,26.285000000000004,2.7929724151867763,0.23912498544075117,0.22108855914998551,0.2571614117315168,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,1.7724999999999973,-1.9448049236785425,-0.19780734452861,-0.2220833171271244,-0.17353137193009563,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,2.0150000000000006,-1.9159390002633736,-0.2306849860438991,-0.2536699739654518,-0.20769999812234635,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,2.455,-1.863563716541006,-0.2519105523564192,-0.2617699146749325,-0.24205119003790587,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,2.835000000000001,-1.8183305169625974,-0.2520257549029615,-0.2620035563335717,-0.24204795347235125,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,3.1750000000000007,-1.777858706813495,-0.25174529199999723,-0.261606019272551,-0.2418845647274435,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,3.4800000000000004,-1.7415531124150356,-0.25137142628054426,-0.26119904560515533,-0.2415438069559332,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,3.76,-1.7082233864098926,-0.25052648494771734,-0.26029523405304356,-0.24075773584239113,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,4.02,-1.6772743551194025,-0.25027454672262306,-0.2599016938022965,-0.24064739964294965,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,4.265000000000001,-1.6481108448649022,-0.24926651587177134,-0.2607234879373707,-0.23780954380617197,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,4.495000000000001,-1.6207328556463918,-0.24819270287669956,-0.2586225508801202,-0.23776285487327892,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,4.720000000000001,-1.5939500401065447,-0.2480585015639969,-0.2587089530911582,-0.23740805003683554,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,4.940000000000001,-1.5677623982453608,-0.22456394486083167,-0.23219920227444082,-0.21692868744722252,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,5.15,-1.5427651037415036,-0.22456394486083167,-0.23219920227444082,-0.21692868744722252,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,5.360000000000001,-1.517767809237646,-0.22427656475993685,-0.23277494057505851,-0.21577818894481518,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,5.5600000000000005,-1.4939608620911153,-0.22407197923389616,-0.23272539686561958,-0.21541856160217274,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,5.744999999999999,-1.4719394359805744,-0.22319248245645792,-0.23271336957843206,-0.2136715953344838,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,5.92,-1.45110835722736,-0.22319248245645792,-0.23271336957843206,-0.2136715953344838,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,6.090000000000002,-1.4308724521528087,-0.22319248245645792,-0.23271336957843206,-0.2136715953344838,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,6.26,-1.4106365470782576,-0.2239439325954592,-0.23293124137719423,-0.21495662381372416,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,6.43,-1.3904006420037065,-0.26457862079667543,-0.283698880354292,-0.24545836123905884,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,6.595000000000001,-1.3707599106078185,-0.29003109988710307,-0.29813619409457476,-0.2819260056796314,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,6.76,-1.3511191792119306,-0.2881016509492021,-0.298850630575076,-0.2773526713233282,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,6.925000000000001,-1.3314784478160426,-0.28698888498175434,-0.2967648504257828,-0.27721291953772587,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.085000000000001,-1.312432890098818,-0.2859818763173345,-0.29549079286925994,-0.2764729597654091,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.245000000000001,-1.2933873323815934,-0.28040793884713117,-0.29801623642574415,-0.2627996412685182,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.395,-1.2755321220216953,-0.24922727560628907,-0.26829650104348224,-0.23015805016909588,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.534999999999998,-1.2588672590191239,-0.24500277983903201,-0.25847395197182305,-0.23153160770624098,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.679999999999998,-1.2416072223378891,-0.2401582930505909,-0.25014175991066134,-0.23017482619052046,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.824999999999999,-1.2243471856566541,-0.23929031015225746,-0.24849179921387823,-0.2300888210906367,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,7.965,-1.2076823226540827,-0.23929031015225746,-0.24849179921387823,-0.2300888210906367,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.100000000000001,-1.1916126333301742,-0.24894601089941876,-0.25770536222910784,-0.24018665956972965,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.235000000000001,-1.175542944006266,-0.24894601089941876,-0.25770536222910784,-0.24018665956972965,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.370000000000001,-1.1594732546823576,-0.2486316618337852,-0.2578297614372546,-0.23943356223031584,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.5,-1.1439987390371127,-0.24568877520216692,-0.2582480394935167,-0.23312951091081713,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.629999999999999,-1.1285242233918678,-0.24568877520216692,-0.2582480394935167,-0.23312951091081713,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.755,-1.113644881425286,-0.21737673818888928,-0.24361656247274044,-0.19113691390503812,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.875,-1.0993607131373675,-0.21684439535509026,-0.2429143597417887,-0.1907744309683918,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,8.995,-1.085076544849449,-0.1910247867147445,-0.20286768981776826,-0.17918188361172072,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.115,-1.0707923765615306,-0.19029231176959038,-0.20104842520309624,-0.17953619833608453,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.235,-1.0565082082736121,-0.18793482057495342,-0.1962113920131483,-0.17965824913675854,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.355,-1.0422240399856935,-0.18675600592892252,-0.1954920228714906,-0.17801998898635446,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.475000000000001,-1.027939871697775,-0.18989027950131154,-0.20186058499275167,-0.17791997400987142,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.59,-1.01425087708852,-0.18944207570768806,-0.20105199462834386,-0.17783215678703226,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.705,-1.0005618824792646,-0.18841175897152282,-0.20086247607541183,-0.1759610418676338,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.82,-0.9868728878700095,-0.18758511234172626,-0.19936814015426305,-0.17580208452918947,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,9.93,-0.9737790669394175,-0.18690000556040384,-0.19874340945607502,-0.17505660166473266,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.040000000000001,-0.9606852460088255,-0.18647528831523627,-0.19800634904332626,-0.17494422758714628,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.149999999999999,-0.9475914250782337,-0.18614317220098725,-0.19819768081074698,-0.17408866359122752,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.26,-0.9344976041476417,-0.18453190076586504,-0.19559218773578357,-0.1734716137959465,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.37,-0.9214037832170499,-0.18280122428325157,-0.1924085858014532,-0.17319386276504994,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.48,-0.9083099622864579,-0.18180656811321183,-0.19305764847407927,-0.1705554877523444,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.59,-0.8952161413558659,-0.18128756127607593,-0.1925210648215334,-0.17005405773061846,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.7,-0.8821223204252739,-0.18128756127607593,-0.1925210648215334,-0.17005405773061846,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.809999999999999,-0.8690284994946821,-0.177384463928332,-0.18754977055018837,-0.1672191573064756,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,10.915,-0.8565298522427534,-0.17654759285018212,-0.186147905133022,-0.16694728056734223,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.015,-0.8446263786694879,-0.1742922187752648,-0.1831064527995161,-0.1654779847510135,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.114999999999998,-0.8327229050962226,-0.1742922187752648,-0.1831064527995161,-0.1654779847510135,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.219999999999999,-0.820224257844294,-0.17035222137921885,-0.1781084295649163,-0.1625960131935214,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.325,-0.8077256105923653,-0.1729384824365473,-0.18238062994938678,-0.16349633492370783,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.425,-0.7958221370190998,-0.1846794237696794,-0.19478205950694583,-0.174576788032413,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.525,-0.7839186634458344,-0.1846794237696794,-0.19478205950694583,-0.174576788032413,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.625,-0.7720151898725691,-0.18303582761105547,-0.19476684606581723,-0.1713048091562937,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.725,-0.7601117162993036,-0.18303582761105547,-0.19476684606581723,-0.1713048091562937,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.83,-0.747613069047375,-0.18155136553716655,-0.19312310946117217,-0.16997962161316094,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,11.935000000000002,-0.7351144217954462,-0.1796375291693755,-0.1932363758841144,-0.1660386824546366,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.035,-0.7232109482221809,-0.178170793543303,-0.19427088218265895,-0.16207070490394707,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.134999999999998,-0.7113074746489156,-0.178170793543303,-0.19427088218265895,-0.16207070490394707,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.235,-0.6994040010756502,-0.17755918068481824,-0.1934272610920593,-0.1616911002775772,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.33,-0.688095701181048,-0.17673748296196637,-0.1924016042006521,-0.16107336172328063,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.425,-0.6767874012864458,-0.1761381145264743,-0.19150578193299073,-0.16077044711995786,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.52,-0.6654791013918436,-0.1744771949236043,-0.18903116921461283,-0.1599232206325958,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.61,-0.6547659751759048,-0.17093980745676313,-0.1871230900961026,-0.15475652481742366,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.7,-0.644052848959966,-0.15929985248982176,-0.1751383949474336,-0.1434613100322099,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.79,-0.6333397227440272,-0.15377398984562046,-0.16445393272983236,-0.14309404696140857,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.879999999999999,-0.6226265965280883,-0.13325838048292546,-0.14061901599434767,-0.12589774497150324,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,12.965,-0.6125086439908127,-0.130785391624158,-0.13951245990475325,-0.12205832334356276,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.05,-0.6023906914535371,-0.1282584339916635,-0.1358751068391582,-0.12064176114416879,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.14,-0.5916775652375983,-0.1282584339916635,-0.1358751068391582,-0.12064176114416879,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.23,-0.5809644390216595,-0.12630476061493384,-0.13393929963571455,-0.11867022159415314,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.32,-0.5702513128057206,-0.12497116406123435,-0.13132896332448038,-0.11861336479798833,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.41,-0.5595381865897817,-0.1241236003151667,-0.12920035099351884,-0.11904684963681457,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.5,-0.5488250603738428,-0.1228685787940241,-0.12633261843731142,-0.11940453915073677,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.59,-0.5381119341579039,-0.12237419054769606,-0.12623446391018195,-0.11851391718521018,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.68,-0.527398807941965,-0.12011540614093946,-0.1239847646839239,-0.11624604759795502,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.770000000000001,-0.5166856817260261,-0.12011540614093946,-0.1239847646839239,-0.11624604759795502,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.86,-0.5059725555100874,-0.10121112185380564,-0.11083513510648836,-0.09158710860112292,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,13.95,-0.4952594292941485,-0.0996694919563171,-0.10798952187996275,-0.09134946203267144,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.04,-0.4845463030782097,-0.09871072103446105,-0.10835245961174492,-0.08906898245717718,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.125,-0.47442835054093413,-0.09757928307800635,-0.10771295415268499,-0.08744561200332772,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.21,-0.4643103980036585,-0.09708399223777098,-0.10658135992424705,-0.0875866245512949,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.3,-0.4535972717877197,-0.09582811902367917,-0.1059237650396684,-0.08573247300768995,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.39,-0.4428841455717808,-0.07859800831939047,-0.0805613535207656,-0.07663466311801534,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.475,-0.43276619303450525,-0.07777109317798428,-0.08112207855910963,-0.07442010779685893,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.559999999999999,-0.42264824049722965,-0.07566471555572597,-0.07941505385161912,-0.07191437725983282,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.649999999999999,-0.4119351142812908,-0.07438044112916123,-0.07901417954135743,-0.06974670271696502,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.739999999999998,-0.401221988065352,-0.07438044112916123,-0.07901417954135743,-0.06974670271696502,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.83,-0.3905088618494131,-0.07378929254096757,-0.07812528840018251,-0.06945329668175262,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,14.92,-0.37979573563347413,-0.07378929254096757,-0.07812528840018251,-0.06945329668175262,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.010000000000002,-0.36908260941753523,-0.07040264368631916,-0.07383605156668427,-0.06696923580595404,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.100000000000001,-0.3583694832015964,-0.06815796346794246,-0.06929402575146894,-0.06702190118441599,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.190000000000001,-0.34765635698565756,-0.06815796346794246,-0.06929402575146894,-0.06702190118441599,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.280000000000001,-0.3369432307697187,-0.06815796346794246,-0.06929402575146894,-0.06702190118441599,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.370000000000001,-0.3262301045537799,-0.06703412304332651,-0.06865773236854633,-0.06541051371810669,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.46,-0.31551697833784104,-0.06703412304332651,-0.06865773236854633,-0.06541051371810669,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.55,-0.3048038521219022,-0.06220459661168608,-0.06717821137705746,-0.05723098184631469,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.64,-0.29409072590596336,-0.05978239203144341,-0.06489846506611234,-0.054666318996774474,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.73,-0.2833775996900245,-0.05978239203144341,-0.06489846506611234,-0.054666318996774474,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.82,-0.2726644734740857,-0.05978239203144341,-0.06489846506611234,-0.054666318996774474,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,15.91,-0.2619513472581468,-0.05978239203144341,-0.06489846506611234,-0.054666318996774474,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.0,-0.25123822104220794,-0.05870382450663489,-0.06488649571330629,-0.05252115329996349,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.09,-0.24052509482626908,-0.05870382450663489,-0.06488649571330629,-0.05252115329996349,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.18,-0.2298119686103302,-0.057325102055399375,-0.06374218461004089,-0.050908019500757865,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.27,-0.21909884239439137,-0.056245130550722944,-0.06426753309572306,-0.04822272800572283,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.36,-0.20838571617845253,-0.055787789646013455,-0.06383314786631655,-0.04774243142571035,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.45,-0.1976725899625137,-0.055338711254422815,-0.0634818759597868,-0.04719554654905884,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.54,-0.18695946374657485,-0.051830873032476084,-0.05764198481510012,-0.04601976124985205,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.63,-0.1762463375306359,-0.05124265736840908,-0.0578868195942385,-0.04459849514257966,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.72,-0.16553321131469695,-0.05010100982503204,-0.05749499636241561,-0.042707023287648464,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.810000000000002,-0.1548200850987581,-0.04404401786170676,-0.05331023726249906,-0.03477779846091446,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,16.905,-0.14351178520415603,-0.04248026523703638,-0.05207217320192276,-0.03288835727215,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.0,-0.13220348530955392,-0.0401733926298617,-0.05222124615780986,-0.028125539101913538,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.09,-0.12149035909361508,-0.03960903491371214,-0.05151001648204374,-0.027708053345380547,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.18,-0.11077723287767624,-0.004638477122717123,-0.011485620603812953,0.0022086663583787075,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.27,-0.1000641066617374,-0.004638477122717123,-0.011485620603812953,0.0022086663583787075,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.365000000000002,-0.0887558067671352,-0.0038604542789653228,-0.011902982854013365,0.00418207429608272,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.46,-0.07744750687253299,-0.0038604542789653228,-0.011902982854013365,0.00418207429608272,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.55,-0.06673438065659415,-0.0038604542789653228,-0.011902982854013365,0.00418207429608272,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.635,-0.056616428119318565,-0.0023875818834432046,-0.011014071877204323,0.006238908110317913,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.72,-0.04649847558204298,-0.0019306133483979627,-0.010056116186008284,0.006194889489212358,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.815,-0.035190175687440886,-0.0005041962665386784,-0.009944351023183133,0.008935958490105776,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
dti,17.915,-0.023286702114175526,0.0008190012053195053,-0.007633641730607973,0.009271644141246984,Original cleaned units after median imputation and p1-p99 winsorisation; EBM was fitted on the corresponding standardised values.
